date_from,date_to,country_code,destination_country,count
2022-09-12,2022-09-18,21610,MNE,6368
2022-09-19,2022-09-25,84,USA,65077
2022-09-19,2022-09-25,95,CAN,5302
2022-09-19,2022-09-25,96,DEU,85316
2022-09-19,2022-09-25,102,GBR,29749
2022-09-19,2022-09-25,113,AUT,4674
2022-09-19,2022-09-25,114,BEL,4715
2022-09-19,2022-09-25,115,BGR,12480
2022-09-19,2022-09-25,116,HUN,2549
2022-09-19,2022-09-25,117,LTU,8744
2022-09-19,2022-09-25,118,NLD,27590
2022-09-19,2022-09-25,119,NOR,3674
2022-09-19,2022-09-25,120,POL,21246
2022-09-19,2022-09-25,121,SVK,1577
2022-09-19,2022-09-25,122,SVN,927
2022-09-19,2022-09-25,123,FIN,24925
2022-09-19,2022-09-25,124,FRA,26324
2022-09-19,2022-09-25,125,CZE,8908
2022-09-19,2022-09-25,126,CHE,4780
2022-09-19,2022-09-25,127,SWE,14733
2022-09-19,2022-09-25,159,KAZ,599290
2022-09-19,2022-09-25,167,AZE,26613
2022-09-19,2022-09-25,168,ARM,45073
2022-09-19,2022-09-25,169,GEO,55906
2022-09-19,2022-09-25,171,UZB,116243
2022-09-19,2022-09-25,179,EST,10523
2022-09-19,2022-09-25,180,SRB,7467
2022-09-19,2022-09-25,181,ISR,24338
2022-09-19,2022-09-25,204,ESP,21221
2022-09-19,2022-09-25,205,ITA,17227
2022-09-19,2022-09-25,206,LVA,4612
2022-09-19,2022-09-25,207,KGZ,77068
2022-09-19,2022-09-25,209,TJK,73902
2022-09-19,2022-09-25,210,ARE,19918
2022-09-19,2022-09-25,211,AUS,1224
2022-09-19,2022-09-25,246,GRC,5113
2022-09-19,2022-09-25,983,TUR,147288
2022-09-19,2022-09-25,994,IND,3567
2022-09-19,2022-09-25,995,THA,7872
2022-09-19,2022-09-25,1056,EGY,11565
2022-09-19,2022-09-25,10074,PRT,2590
2022-09-19,2022-09-25,10077,ROU,1833
2022-09-19,2022-09-25,10083,HRV,1556
2022-09-19,2022-09-25,20574,CYP,10115
2022-09-19,2022-09-25,21610,MNE,7606
2022-09-26,2022-10-02,84,USA,57826
2022-09-26,2022-10-02,95,CAN,4912
2022-09-26,2022-10-02,96,DEU,76791
2022-09-26,2022-10-02,102,GBR,25834
2022-09-26,2022-10-02,113,AUT,4094
2022-09-26,2022-10-02,114,BEL,4223
2022-09-26,2022-10-02,115,BGR,11040
2022-09-26,2022-10-02,116,HUN,2714
2022-09-26,2022-10-02,117,LTU,9627
2022-09-26,2022-10-02,118,NLD,25359
2022-09-26,2022-10-02,119,NOR,3516
2022-09-26,2022-10-02,120,POL,22117
2022-09-26,2022-10-02,121,SVK,1759
2022-09-26,2022-10-02,122,SVN,678
2022-09-26,2022-10-02,123,FIN,28645
2022-09-26,2022-10-02,124,FRA,24093
2022-09-26,2022-10-02,125,CZE,12392
2022-09-26,2022-10-02,126,CHE,4478
2022-09-26,2022-10-02,127,SWE,13226
2022-09-26,2022-10-02,159,KAZ,753472
2022-09-26,2022-10-02,167,AZE,26337
2022-09-26,2022-10-02,168,ARM,52849
2022-09-26,2022-10-02,169,GEO,84305
2022-09-26,2022-10-02,171,UZB,123437
2022-09-26,2022-10-02,179,EST,11883
2022-09-26,2022-10-02,180,SRB,8242
2022-09-26,2022-10-02,181,ISR,25732
2022-09-26,2022-10-02,204,ESP,20487
2022-09-26,2022-10-02,205,ITA,15871
2022-09-26,2022-10-02,206,LVA,4200
2022-09-26,2022-10-02,207,KGZ,89550
2022-09-26,2022-10-02,209,TJK,60824
2022-09-26,2022-10-02,210,ARE,24708
2022-09-26,2022-10-02,211,AUS,985
2022-09-26,2022-10-02,246,GRC,4600
2022-09-26,2022-10-02,983,TUR,174943
2022-09-26,2022-10-02,994,IND,4631
2022-09-26,2022-10-02,995,THA,9177
2022-09-26,2022-10-02,1056,EGY,13092
2022-09-26,2022-10-02,10074,PRT,2397
2022-09-26,2022-10-02,10077,ROU,1706
2022-09-26,2022-10-02,10083,HRV,1239
2022-09-26,2022-10-02,20574,CYP,9975
2022-09-26,2022-10-02,21610,MNE,7943
2022-10-03,2022-10-09,84,USA,51776
2022-10-03,2022-10-09,95,CAN,5814
2022-10-03,2022-10-09,96,DEU,69991
2022-10-03,2022-10-09,102,GBR,22982
2022-10-03,2022-10-09,113,AUT,3942
2022-10-03,2022-10-09,114,BEL,4331
2022-10-03,2022-10-09,115,BGR,10282
2022-10-03,2022-10-09,116,HUN,2478
2022-10-03,2022-10-09,117,LTU,8337
2022-10-03,2022-10-09,118,NLD,21393
2022-10-03,2022-10-09,119,NOR,3049
2022-10-03,2022-10-09,120,POL,21941
2022-10-03,2022-10-09,121,SVK,1770
2022-10-03,2022-10-09,122,SVN,722
2022-10-03,2022-10-09,123,FIN,19729
2022-10-03,2022-10-09,124,FRA,22166
2022-10-03,2022-10-09,125,CZE,10535
2022-10-03,2022-10-09,126,CHE,3817
2022-10-03,2022-10-09,127,SWE,12399
2022-10-03,2022-10-09,159,KAZ,728536
2022-10-03,2022-10-09,167,AZE,26465
2022-10-03,2022-10-09,168,ARM,54552
2022-10-03,2022-10-09,169,GEO,75980
2022-10-03,2022-10-09,171,UZB,120348
2022-10-03,2022-10-09,179,EST,10270
2022-10-03,2022-10-09,180,SRB,9606
2022-10-03,2022-10-09,181,ISR,25782
2022-10-03,2022-10-09,204,ESP,22716
2022-10-03,2022-10-09,205,ITA,16344
2022-10-03,2022-10-09,206,LVA,3648
2022-10-03,2022-10-09,207,KGZ,77626
2022-10-03,2022-10-09,209,TJK,48787
2022-10-03,2022-10-09,210,ARE,25373
2022-10-03,2022-10-09,211,AUS,1036
2022-10-03,2022-10-09,246,GRC,4233
2022-10-03,2022-10-09,983,TUR,196423
2022-10-03,2022-10-09,994,IND,4233
2022-10-03,2022-10-09,995,THA,10384
2022-10-03,2022-10-09,1056,EGY,13965
2022-10-03,2022-10-09,10074,PRT,2357
2022-10-03,2022-10-09,10077,ROU,1503
2022-10-03,2022-10-09,10083,HRV,1001
2022-10-03,2022-10-09,20574,CYP,10590
2022-10-03,2022-10-09,21610,MNE,7499
2022-10-10,2022-10-16,84,USA,46073
2022-10-10,2022-10-16,95,CAN,5387
2022-10-10,2022-10-16,96,DEU,69518
2022-10-10,2022-10-16,102,GBR,22253
2022-10-10,2022-10-16,113,AUT,3960
2022-10-10,2022-10-16,114,BEL,3993
2022-10-10,2022-10-16,115,BGR,9709
2022-10-10,2022-10-16,116,HUN,2497
2022-10-10,2022-10-16,117,LTU,7768
2022-10-10,2022-10-16,118,NLD,21172
2022-10-10,2022-10-16,119,NOR,2530
2022-10-10,2022-10-16,120,POL,22916
2022-10-10,2022-10-16,121,SVK,1591
2022-10-10,2022-10-16,122,SVN,702
2022-10-10,2022-10-16,123,FIN,15924
2022-10-10,2022-10-16,124,FRA,21147
2022-10-10,2022-10-16,125,CZE,13990
2022-10-10,2022-10-16,126,CHE,4009
2022-10-10,2022-10-16,127,SWE,11826
2022-10-10,2022-10-16,159,KAZ,690343
2022-10-10,2022-10-16,167,AZE,25924
2022-10-10,2022-10-16,168,ARM,50767
2022-10-10,2022-10-16,169,GEO,68844
2022-10-10,2022-10-16,171,UZB,118107
2022-10-10,2022-10-16,179,EST,9301
2022-10-10,2022-10-16,180,SRB,9836
2022-10-10,2022-10-16,181,ISR,27257
2022-10-10,2022-10-16,204,ESP,20432
2022-10-10,2022-10-16,205,ITA,14200
2022-10-10,2022-10-16,206,LVA,3416
2022-10-10,2022-10-16,207,KGZ,72463
2022-10-10,2022-10-16,209,TJK,44595
2022-10-10,2022-10-16,210,ARE,25135
2022-10-10,2022-10-16,211,AUS,1064
2022-10-10,2022-10-16,246,GRC,4016
2022-10-10,2022-10-16,983,TUR,197221
2022-10-10,2022-10-16,994,IND,5816
2022-10-10,2022-10-16,995,THA,15088
2022-10-10,2022-10-16,1056,EGY,12452
2022-10-10,2022-10-16,10074,PRT,2375
2022-10-10,2022-10-16,10077,ROU,1609
2022-10-10,2022-10-16,10083,HRV,945
2022-10-10,2022-10-16,20574,CYP,10929
2022-10-10,2022-10-16,21610,MNE,8207
2022-10-17,2022-10-23,84,USA,40218
2022-10-17,2022-10-23,95,CAN,4521
2022-10-17,2022-10-23,96,DEU,74356
2022-10-17,2022-10-23,102,GBR,23675
2022-10-17,2022-10-23,113,AUT,4193
2022-10-17,2022-10-23,114,BEL,4282
2022-10-17,2022-10-23,115,BGR,10359
2022-10-17,2022-10-23,116,HUN,2432
2022-10-17,2022-10-23,117,LTU,8318
2022-10-17,2022-10-23,118,NLD,22279
2022-10-17,2022-10-23,119,NOR,2703
2022-10-17,2022-10-23,120,POL,23613
2022-10-17,2022-10-23,121,SVK,1794
2022-10-17,2022-10-23,122,SVN,803
2022-10-17,2022-10-23,123,FIN,14855
2022-10-17,2022-10-23,124,FRA,21846
2022-10-17,2022-10-23,125,CZE,14807
2022-10-17,2022-10-23,126,CHE,4214
2022-10-17,2022-10-23,127,SWE,12252
2022-10-17,2022-10-23,159,KAZ,707180
2022-10-17,2022-10-23,167,AZE,26526
2022-10-17,2022-10-23,168,ARM,50803
2022-10-17,2022-10-23,169,GEO,69844
2022-10-17,2022-10-23,171,UZB,117217
2022-10-17,2022-10-23,179,EST,9732
2022-10-17,2022-10-23,180,SRB,11611
2022-10-17,2022-10-23,181,ISR,28282
2022-10-17,2022-10-23,204,ESP,20374
2022-10-17,2022-10-23,205,ITA,13571
2022-10-17,2022-10-23,206,LVA,3209
2022-10-17,2022-10-23,207,KGZ,74058
2022-10-17,2022-10-23,209,TJK,46168
2022-10-17,2022-10-23,210,ARE,25931
2022-10-17,2022-10-23,211,AUS,1034
2022-10-17,2022-10-23,246,GRC,4075
2022-10-17,2022-10-23,983,TUR,195801
2022-10-17,2022-10-23,994,IND,5146
2022-10-17,2022-10-23,995,THA,17367
2022-10-17,2022-10-23,1056,EGY,12879
2022-10-17,2022-10-23,10074,PRT,2545
2022-10-17,2022-10-23,10077,ROU,1870
2022-10-17,2022-10-23,10083,HRV,1167
2022-10-17,2022-10-23,20574,CYP,10967
2022-10-17,2022-10-23,21610,MNE,9136
2022-10-24,2022-10-30,84,USA,33301
2022-10-24,2022-10-30,95,CAN,4478
2022-10-24,2022-10-30,96,DEU,70113
2022-10-24,2022-10-30,102,GBR,23391
2022-10-24,2022-10-30,113,AUT,4087
2022-10-24,2022-10-30,114,BEL,4349
2022-10-24,2022-10-30,115,BGR,9531
2022-10-24,2022-10-30,116,HUN,3224
2022-10-24,2022-10-30,117,LTU,8082
2022-10-24,2022-10-30,118,NLD,21575
2022-10-24,2022-10-30,119,NOR,2872
2022-10-24,2022-10-30,120,POL,23790
2022-10-24,2022-10-30,121,SVK,1804
2022-10-24,2022-10-30,122,SVN,816
2022-10-24,2022-10-30,123,FIN,16299
2022-10-24,2022-10-30,124,FRA,21632
2022-10-24,2022-10-30,125,CZE,19539
2022-10-24,2022-10-30,126,CHE,3305
2022-10-24,2022-10-30,127,SWE,11564
2022-10-24,2022-10-30,159,KAZ,644999
2022-10-24,2022-10-30,167,AZE,26374
2022-10-24,2022-10-30,168,ARM,46645
2022-10-24,2022-10-30,169,GEO,62168
2022-10-24,2022-10-30,171,UZB,118692
2022-10-24,2022-10-30,179,EST,9732
2022-10-24,2022-10-30,180,SRB,12027
2022-10-24,2022-10-30,181,ISR,29136
2022-10-24,2022-10-30,204,ESP,21020
2022-10-24,2022-10-30,205,ITA,12503
2022-10-24,2022-10-30,206,LVA,3776
2022-10-24,2022-10-30,207,KGZ,70463
2022-10-24,2022-10-30,209,TJK,44862
2022-10-24,2022-10-30,210,ARE,24048
2022-10-24,2022-10-30,211,AUS,1229
2022-10-24,2022-10-30,246,GRC,3570
2022-10-24,2022-10-30,983,TUR,180506
2022-10-24,2022-10-30,994,IND,4986
2022-10-24,2022-10-30,995,THA,18105
2022-10-24,2022-10-30,1056,EGY,12836
2022-10-24,2022-10-30,10074,PRT,2220
2022-10-24,2022-10-30,10077,ROU,1856
2022-10-24,2022-10-30,10083,HRV,999
2022-10-24,2022-10-30,20574,CYP,11130
2022-10-24,2022-10-30,21610,MNE,8852
2022-10-31,2022-11-06,84,USA,35098
2022-10-31,2022-11-06,95,CAN,4450
2022-10-31,2022-11-06,96,DEU,74495
2022-10-31,2022-11-06,102,GBR,22528
2022-10-31,2022-11-06,113,AUT,4408
2022-10-31,2022-11-06,114,BEL,4595
2022-10-31,2022-11-06,115,BGR,9648
2022-10-31,2022-11-06,116,HUN,2778
2022-10-31,2022-11-06,117,LTU,8314
2022-10-31,2022-11-06,118,NLD,22617
2022-10-31,2022-11-06,119,NOR,2711
2022-10-31,2022-11-06,120,POL,24798
2022-10-31,2022-11-06,121,SVK,2087
2022-10-31,2022-11-06,122,SVN,892
2022-10-31,2022-11-06,123,FIN,17174
2022-10-31,2022-11-06,124,FRA,21870
2022-10-31,2022-11-06,125,CZE,15408
2022-10-31,2022-11-06,126,CHE,3690
2022-10-31,2022-11-06,127,SWE,12080
2022-10-31,2022-11-06,159,KAZ,704828
2022-10-31,2022-11-06,167,AZE,27358
2022-10-31,2022-11-06,168,ARM,47109
2022-10-31,2022-11-06,169,GEO,64250
2022-10-31,2022-11-06,171,UZB,123824
2022-10-31,2022-11-06,179,EST,9206
2022-10-31,2022-11-06,180,SRB,12852
2022-10-31,2022-11-06,181,ISR,31268
2022-10-31,2022-11-06,204,ESP,19864
2022-10-31,2022-11-06,205,ITA,13144
2022-10-31,2022-11-06,206,LVA,3583
2022-10-31,2022-11-06,207,KGZ,76517
2022-10-31,2022-11-06,209,TJK,49958
2022-10-31,2022-11-06,210,ARE,26534
2022-10-31,2022-11-06,211,AUS,1162
2022-10-31,2022-11-06,246,GRC,3940
2022-10-31,2022-11-06,983,TUR,173740
2022-10-31,2022-11-06,994,IND,5834
2022-10-31,2022-11-06,995,THA,22025
2022-10-31,2022-11-06,1056,EGY,12385
2022-10-31,2022-11-06,10074,PRT,2473
2022-10-31,2022-11-06,10077,ROU,1904
2022-10-31,2022-11-06,10083,HRV,995
2022-10-31,2022-11-06,20574,CYP,12662
2022-10-31,2022-11-06,21610,MNE,9931
2022-11-07,2022-11-13,84,USA,33610
2022-11-07,2022-11-13,95,CAN,4583
2022-11-07,2022-11-13,96,DEU,73921
2022-11-07,2022-11-13,102,GBR,22051
2022-11-07,2022-11-13,113,AUT,3882
2022-11-07,2022-11-13,114,BEL,4118
2022-11-07,2022-11-13,115,BGR,8595
2022-11-07,2022-11-13,116,HUN,2579
2022-11-07,2022-11-13,117,LTU,7910
2022-11-07,2022-11-13,118,NLD,22278
2022-11-07,2022-11-13,119,NOR,2675
2022-11-07,2022-11-13,120,POL,24323
2022-11-07,2022-11-13,121,SVK,1712
2022-11-07,2022-11-13,122,SVN,882
2022-11-07,2022-11-13,123,FIN,16597
2022-11-07,2022-11-13,124,FRA,20393
2022-11-07,2022-11-13,125,CZE,17016
2022-11-07,2022-11-13,126,CHE,3674
2022-11-07,2022-11-13,127,SWE,11791
2022-11-07,2022-11-13,159,KAZ,658212
2022-11-07,2022-11-13,167,AZE,24941
2022-11-07,2022-11-13,168,ARM,42800
2022-11-07,2022-11-13,169,GEO,56597
2022-11-07,2022-11-13,171,UZB,110095
2022-11-07,2022-11-13,179,EST,8765
2022-11-07,2022-11-13,180,SRB,12417
2022-11-07,2022-11-13,181,ISR,30167
2022-11-07,2022-11-13,204,ESP,17719
2022-11-07,2022-11-13,205,ITA,11833
2022-11-07,2022-11-13,206,LVA,3716
2022-11-07,2022-11-13,207,KGZ,65164
2022-11-07,2022-11-13,209,TJK,46162
2022-11-07,2022-11-13,210,ARE,24813
2022-11-07,2022-11-13,211,AUS,1031
2022-11-07,2022-11-13,246,GRC,3228
2022-11-07,2022-11-13,983,TUR,153317
2022-11-07,2022-11-13,994,IND,6116
2022-11-07,2022-11-13,995,THA,24424
2022-11-07,2022-11-13,1056,EGY,12135
2022-11-07,2022-11-13,10074,PRT,2652
2022-11-07,2022-11-13,10077,ROU,1745
2022-11-07,2022-11-13,10083,HRV,886
2022-11-07,2022-11-13,20574,CYP,10377
2022-11-07,2022-11-13,21610,MNE,9002
2022-11-14,2022-11-20,84,USA,36770
2022-11-14,2022-11-20,95,CAN,4792
2022-11-14,2022-11-20,96,DEU,77021
2022-11-14,2022-11-20,102,GBR,23493
2022-11-14,2022-11-20,113,AUT,4448
2022-11-14,2022-11-20,114,BEL,4404
2022-11-14,2022-11-20,115,BGR,8726
2022-11-14,2022-11-20,116,HUN,2893
2022-11-14,2022-11-20,117,LTU,8062
2022-11-14,2022-11-20,118,NLD,24051
2022-11-14,2022-11-20,119,NOR,2590
2022-11-14,2022-11-20,120,POL,24002
2022-11-14,2022-11-20,121,SVK,1820
2022-11-14,2022-11-20,122,SVN,752
2022-11-14,2022-11-20,123,FIN,16575
2022-11-14,2022-11-20,124,FRA,21471
2022-11-14,2022-11-20,125,CZE,17439
2022-11-14,2022-11-20,126,CHE,3853
2022-11-14,2022-11-20,127,SWE,12859
2022-11-14,2022-11-20,159,KAZ,691708
2022-11-14,2022-11-20,167,AZE,24290
2022-11-14,2022-11-20,168,ARM,42610
2022-11-14,2022-11-20,169,GEO,54608
2022-11-14,2022-11-20,171,UZB,112890
2022-11-14,2022-11-20,179,EST,8936
2022-11-14,2022-11-20,180,SRB,13330
2022-11-14,2022-11-20,181,ISR,30102
2022-11-14,2022-11-20,204,ESP,18583
2022-11-14,2022-11-20,205,ITA,12806
2022-11-14,2022-11-20,206,LVA,3779
2022-11-14,2022-11-20,207,KGZ,68817
2022-11-14,2022-11-20,209,TJK,46973
2022-11-14,2022-11-20,210,ARE,26264
2022-11-14,2022-11-20,211,AUS,1061
2022-11-14,2022-11-20,246,GRC,3198
2022-11-14,2022-11-20,983,TUR,144771
2022-11-14,2022-11-20,994,IND,6830
2022-11-14,2022-11-20,995,THA,32319
2022-11-14,2022-11-20,1056,EGY,13422
2022-11-14,2022-11-20,10074,PRT,2672
2022-11-14,2022-11-20,10077,ROU,1813
2022-11-14,2022-11-20,10083,HRV,868
2022-11-14,2022-11-20,20574,CYP,10467
2022-11-14,2022-11-20,21610,MNE,10029
2022-11-21,2022-11-27,84,USA,34452
2022-11-21,2022-11-27,95,CAN,4421
2022-11-21,2022-11-27,96,DEU,74250
2022-11-21,2022-11-27,102,GBR,23097
2022-11-21,2022-11-27,113,AUT,4385
2022-11-21,2022-11-27,114,BEL,4400
2022-11-21,2022-11-27,115,BGR,8592
2022-11-21,2022-11-27,116,HUN,2243
2022-11-21,2022-11-27,117,LTU,8150
2022-11-21,2022-11-27,118,NLD,22977
2022-11-21,2022-11-27,119,NOR,2394
2022-11-21,2022-11-27,120,POL,23871
2022-11-21,2022-11-27,121,SVK,1793
2022-11-21,2022-11-27,122,SVN,588
2022-11-21,2022-11-27,123,FIN,16979
2022-11-21,2022-11-27,124,FRA,20591
2022-11-21,2022-11-27,125,CZE,18213
2022-11-21,2022-11-27,126,CHE,3728
2022-11-21,2022-11-27,127,SWE,12600
2022-11-21,2022-11-27,159,KAZ,684644
2022-11-21,2022-11-27,167,AZE,23377
2022-11-21,2022-11-27,168,ARM,41192
2022-11-21,2022-11-27,169,GEO,50627
2022-11-21,2022-11-27,171,UZB,111404
2022-11-21,2022-11-27,179,EST,8780
2022-11-21,2022-11-27,180,SRB,12282
2022-11-21,2022-11-27,181,ISR,29851
2022-11-21,2022-11-27,204,ESP,16966
2022-11-21,2022-11-27,205,ITA,11854
2022-11-21,2022-11-27,206,LVA,3658
2022-11-21,2022-11-27,207,KGZ,67803
2022-11-21,2022-11-27,209,TJK,43756
2022-11-21,2022-11-27,210,ARE,24719
2022-11-21,2022-11-27,211,AUS,1072
2022-11-21,2022-11-27,246,GRC,3072
2022-11-21,2022-11-27,983,TUR,121704
2022-11-21,2022-11-27,994,IND,7263
2022-11-21,2022-11-27,995,THA,32717
2022-11-21,2022-11-27,1056,EGY,13553
2022-11-21,2022-11-27,10074,PRT,2307
2022-11-21,2022-11-27,10077,ROU,1712
2022-11-21,2022-11-27,10083,HRV,774
2022-11-21,2022-11-27,20574,CYP,10160
2022-11-21,2022-11-27,21610,MNE,9063
2022-11-28,2022-12-04,84,USA,34345
2022-11-28,2022-12-04,95,CAN,4581
2022-11-28,2022-12-04,96,DEU,71540
2022-11-28,2022-12-04,102,GBR,25404
2022-11-28,2022-12-04,113,AUT,4718
2022-11-28,2022-12-04,114,BEL,4075
2022-11-28,2022-12-04,115,BGR,8159
2022-11-28,2022-12-04,116,HUN,2329
2022-11-28,2022-12-04,117,LTU,7822
2022-11-28,2022-12-04,118,NLD,23365
2022-11-28,2022-12-04,119,NOR,2363
2022-11-28,2022-12-04,120,POL,22744
2022-11-28,2022-12-04,121,SVK,1822
2022-11-28,2022-12-04,122,SVN,681
2022-11-28,2022-12-04,123,FIN,16004
2022-11-28,2022-12-04,124,FRA,19925
2022-11-28,2022-12-04,125,CZE,16100
2022-11-28,2022-12-04,126,CHE,3685
2022-11-28,2022-12-04,127,SWE,12167
2022-11-28,2022-12-04,159,KAZ,681644
2022-11-28,2022-12-04,167,AZE,22930
2022-11-28,2022-12-04,168,ARM,39518
2022-11-28,2022-12-04,169,GEO,47045
2022-11-28,2022-12-04,171,UZB,108894
2022-11-28,2022-12-04,179,EST,8458
2022-11-28,2022-12-04,180,SRB,12517
2022-11-28,2022-12-04,181,ISR,27746
2022-11-28,2022-12-04,204,ESP,16232
2022-11-28,2022-12-04,205,ITA,11173
2022-11-28,2022-12-04,206,LVA,3574
2022-11-28,2022-12-04,207,KGZ,73587
2022-11-28,2022-12-04,209,TJK,46457
2022-11-28,2022-12-04,210,ARE,23289
2022-11-28,2022-12-04,211,AUS,1105
2022-11-28,2022-12-04,246,GRC,3145
2022-11-28,2022-12-04,983,TUR,103653
2022-11-28,2022-12-04,994,IND,7349
2022-11-28,2022-12-04,995,THA,37395
2022-11-28,2022-12-04,1056,EGY,14245
2022-11-28,2022-12-04,10074,PRT,2367
2022-11-28,2022-12-04,10077,ROU,1781
2022-11-28,2022-12-04,10083,HRV,711
2022-11-28,2022-12-04,20574,CYP,9440
2022-11-28,2022-12-04,21610,MNE,8712
2022-12-05,2022-12-11,84,USA,36045
2022-12-05,2022-12-11,95,CAN,4228
2022-12-05,2022-12-11,96,DEU,70309
2022-12-05,2022-12-11,102,GBR,24631
2022-12-05,2022-12-11,113,AUT,4280
2022-12-05,2022-12-11,114,BEL,3921
2022-12-05,2022-12-11,115,BGR,7385
2022-12-05,2022-12-11,116,HUN,2257
2022-12-05,2022-12-11,117,LTU,7763
2022-12-05,2022-12-11,118,NLD,22146
2022-12-05,2022-12-11,119,NOR,2402
2022-12-05,2022-12-11,120,POL,22488
2022-12-05,2022-12-11,121,SVK,1735
2022-12-05,2022-12-11,122,SVN,620
2022-12-05,2022-12-11,123,FIN,11582
2022-12-05,2022-12-11,124,FRA,20031
2022-12-05,2022-12-11,125,CZE,15220
2022-12-05,2022-12-11,126,CHE,3311
2022-12-05,2022-12-11,127,SWE,11609
2022-12-05,2022-12-11,159,KAZ,683167
2022-12-05,2022-12-11,167,AZE,22339
2022-12-05,2022-12-11,168,ARM,37801
2022-12-05,2022-12-11,169,GEO,46239
2022-12-05,2022-12-11,171,UZB,109993
2022-12-05,2022-12-11,179,EST,7873
2022-12-05,2022-12-11,180,SRB,11844
2022-12-05,2022-12-11,181,ISR,27660
2022-12-05,2022-12-11,204,ESP,15935
2022-12-05,2022-12-11,205,ITA,11276
2022-12-05,2022-12-11,206,LVA,3564
2022-12-05,2022-12-11,207,KGZ,66338
2022-12-05,2022-12-11,209,TJK,48944
2022-12-05,2022-12-11,210,ARE,24641
2022-12-05,2022-12-11,211,AUS,1267
2022-12-05,2022-12-11,246,GRC,2713
2022-12-05,2022-12-11,983,TUR,97055
2022-12-05,2022-12-11,994,IND,7667
2022-12-05,2022-12-11,995,THA,41187
2022-12-05,2022-12-11,1056,EGY,14188
2022-12-05,2022-12-11,10074,PRT,2520
2022-12-05,2022-12-11,10077,ROU,1598
2022-12-05,2022-12-11,10083,HRV,690
2022-12-05,2022-12-11,20574,CYP,9237
2022-12-05,2022-12-11,21610,MNE,8518
2022-12-12,2022-12-18,84,USA,40331
2022-12-12,2022-12-18,95,CAN,4257
2022-12-12,2022-12-18,96,DEU,68193
2022-12-12,2022-12-18,102,GBR,23339
2022-12-12,2022-12-18,113,AUT,3326
2022-12-12,2022-12-18,114,BEL,3731
2022-12-12,2022-12-18,115,BGR,6934
2022-12-12,2022-12-18,116,HUN,2237
2022-12-12,2022-12-18,117,LTU,7287
2022-12-12,2022-12-18,118,NLD,19964
2022-12-12,2022-12-18,119,NOR,2134
2022-12-12,2022-12-18,120,POL,22402
2022-12-12,2022-12-18,121,SVK,1678
2022-12-12,2022-12-18,122,SVN,564
2022-12-12,2022-12-18,123,FIN,10983
2022-12-12,2022-12-18,124,FRA,19140
2022-12-12,2022-12-18,125,CZE,16656
2022-12-12,2022-12-18,126,CHE,3249
2022-12-12,2022-12-18,127,SWE,11468
2022-12-12,2022-12-18,159,KAZ,638030
2022-12-12,2022-12-18,167,AZE,21695
2022-12-12,2022-12-18,168,ARM,36986
2022-12-12,2022-12-18,169,GEO,44605
2022-12-12,2022-12-18,171,UZB,109320
2022-12-12,2022-12-18,179,EST,6969
2022-12-12,2022-12-18,180,SRB,11520
2022-12-12,2022-12-18,181,ISR,26630
2022-12-12,2022-12-18,204,ESP,15008
2022-12-12,2022-12-18,205,ITA,10335
2022-12-12,2022-12-18,206,LVA,2969
2022-12-12,2022-12-18,207,KGZ,65580
2022-12-12,2022-12-18,209,TJK,48063
2022-12-12,2022-12-18,210,ARE,25259
2022-12-12,2022-12-18,211,AUS,1214
2022-12-12,2022-12-18,246,GRC,2678
2022-12-12,2022-12-18,983,TUR,90342
2022-12-12,2022-12-18,994,IND,7230
2022-12-12,2022-12-18,995,THA,45303
2022-12-12,2022-12-18,1056,EGY,20627
2022-12-12,2022-12-18,10074,PRT,2219
2022-12-12,2022-12-18,10077,ROU,1785
2022-12-12,2022-12-18,10083,HRV,676
2022-12-12,2022-12-18,20574,CYP,8729
2022-12-12,2022-12-18,21610,MNE,9757
